logFC,logCPM,F,PValue,FDR,transcript,contrast,Chr,Start,End,ERV_ID,locus
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8155215,8156001,HERVL,12p13
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8156303,8156441,HERVL,12p13
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8156742,8156919,HERVL,12p13
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8157210,8157285,HERVL,12p13
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8157285,8157661,HERVL,12p13
-1.79804904108661,6.55771176801996,19.4560041401497,2.03775290976645e-05,0.00441217803940736,HERVL_12p13.31b,ADVANCED_LIMITED,chr12,8157750,8157790,HERVL,12p13
2.21441916105982,6.23165918626566,18.9642848854432,2.55547406884993e-05,0.00530260869286361,LTR25_Xq25b,ADVANCED_LIMITED,chrX,124916272,124919253,LTR25,Xq25b
2.21441916105982,6.23165918626566,18.9642848854432,2.55547406884993e-05,0.00530260869286361,LTR25_Xq25b,ADVANCED_LIMITED,chrX,124916272,124922678,LTR25,Xq25b
2.21441916105982,6.23165918626566,18.9642848854432,2.55547406884993e-05,0.00530260869286361,LTR25_Xq25b,ADVANCED_LIMITED,chrX,124919711,124922678,LTR25,Xq25b
2.43791517293432,7.7586248965908,18.7247288353105,2.8544335721645e-05,0.00568603167575168,HERVL_4q34.1c,ADVANCED_LIMITED,chr4,175900347,175900419,HERVL,4q34
2.43791517293432,7.7586248965908,18.7247288353105,2.8544335721645e-05,0.00568603167575168,HERVL_4q34.1c,ADVANCED_LIMITED,chr4,175900347,175903983,HERVL,4q34
2.43791517293432,7.7586248965908,18.7247288353105,2.8544335721645e-05,0.00568603167575168,HERVL_4q34.1c,ADVANCED_LIMITED,chr4,175900460,175900845,HERVL,4q34
2.43791517293432,7.7586248965908,18.7247288353105,2.8544335721645e-05,0.00568603167575168,HERVL_4q34.1c,ADVANCED_LIMITED,chr4,175900845,175903983,HERVL,4q34
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8403743,8404149,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8403743,8413304,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8404149,8406429,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8406407,8408299,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8409457,8412833,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8412833,8413034,HERVEA,Yp11
2.21783741011641,7.45514948186932,18.4681088317316,3.21440481135122e-05,0.00600501261951366,HERVEA_Yp11.2a,ADVANCED_LIMITED,chrY,8413073,8413304,HERVEA,Yp11
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36772842,36773099,ERVLE,5p13
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36772842,36777164,ERVLE,5p13
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36773187,36773305,ERVLE,5p13
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36774653,36775222,ERVLE,5p13
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36776185,36776774,ERVLE,5p13
-2.34020570315549,5.98391942792283,18.3482906945942,3.39799829900379e-05,0.00600501261951366,ERVLE_5p13.2d,ADVANCED_LIMITED,chr5,36777057,36777164,ERVLE,5p13
-2.352102519703,6.22783970356637,18.2623933174187,3.53616090640457e-05,0.00600501261951366,MER4B_17p11.2b,ADVANCED_LIMITED,chr17,21474673,21474863,MER4B,17p11
-2.352102519703,6.22783970356637,18.2623933174187,3.53616090640457e-05,0.00600501261951366,MER4B_17p11.2b,ADVANCED_LIMITED,chr17,21474673,21476126,MER4B,17p11
-2.352102519703,6.22783970356637,18.2623933174187,3.53616090640457e-05,0.00600501261951366,MER4B_17p11.2b,ADVANCED_LIMITED,chr17,21475222,21475767,MER4B,17p11
-2.352102519703,6.22783970356637,18.2623933174187,3.53616090640457e-05,0.00600501261951366,MER4B_17p11.2b,ADVANCED_LIMITED,chr17,21475757,21475914,MER4B,17p11
-2.352102519703,6.22783970356637,18.2623933174187,3.53616090640457e-05,0.00600501261951366,MER4B_17p11.2b,ADVANCED_LIMITED,chr17,21475920,21476126,MER4B,17p11
2.29779963530541,6.22946229614702,18.2604475842791,3.53935598417175e-05,0.00600501261951366,ERVLE_11q14.2b,ADVANCED_LIMITED,chr11,87491034,87491654,ERVLE,11q14
2.29779963530541,6.22946229614702,18.2604475842791,3.53935598417175e-05,0.00600501261951366,ERVLE_11q14.2b,ADVANCED_LIMITED,chr11,87491034,87491895,ERVLE,11q14
2.29779963530541,6.22946229614702,18.2604475842791,3.53935598417175e-05,0.00600501261951366,ERVLE_11q14.2b,ADVANCED_LIMITED,chr11,87491832,87491895,ERVLE,11q14
2.41727300900952,4.89754656243838,18.145721982286,3.73304091593007e-05,0.00600501261951366,HERVL_21q21.3f,ADVANCED_LIMITED,chr21,29589970,29590425,HERVL,21q21
2.41727300900952,4.89754656243838,18.145721982286,3.73304091593007e-05,0.00600501261951366,HERVL_21q21.3f,ADVANCED_LIMITED,chr21,29589970,29592838,HERVL,21q21
2.41727300900952,4.89754656243838,18.145721982286,3.73304091593007e-05,0.00600501261951366,HERVL_21q21.3f,ADVANCED_LIMITED,chr21,29590427,29592482,HERVL,21q21
2.41727300900952,4.89754656243838,18.145721982286,3.73304091593007e-05,0.00600501261951366,HERVL_21q21.3f,ADVANCED_LIMITED,chr21,29592483,29592838,HERVL,21q21
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7920871,7921320,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7920871,7927779,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7921320,7921414,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7921439,7921779,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7922075,7922810,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7923056,7927269,HML6,11p15
-2.4436905757149,5.10432678696849,18.1306814662919,3.75922155649787e-05,0.00600501261951366,HML6_11p15.4,ADVANCED_LIMITED,chr11,7927307,7927779,HML6,11p15
-2.20429676345751,5.84075016535884,18.0745212783883,3.85864264707705e-05,0.00600501261951366,HERVL_6q25.3b,ADVANCED_LIMITED,chr6,159786745,159786788,HERVL,6q25
-2.20429676345751,5.84075016535884,18.0745212783883,3.85864264707705e-05,0.00600501261951366,HERVL_6q25.3b,ADVANCED_LIMITED,chr6,159786745,159792817,HERVL,6q25
-2.20429676345751,5.84075016535884,18.0745212783883,3.85864264707705e-05,0.00600501261951366,HERVL_6q25.3b,ADVANCED_LIMITED,chr6,159786788,159787797,HERVL,6q25
-2.20429676345751,5.84075016535884,18.0745212783883,3.85864264707705e-05,0.00600501261951366,HERVL_6q25.3b,ADVANCED_LIMITED,chr6,159788690,159792373,HERVL,6q25
-2.20429676345751,5.84075016535884,18.0745212783883,3.85864264707705e-05,0.00600501261951366,HERVL_6q25.3b,ADVANCED_LIMITED,chr6,159792373,159792817,HERVL,6q25
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23316280,23316620,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23316280,23323995,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23316927,23317142,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23317441,23318080,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23318415,23318464,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23318770,23319130,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23319433,23319967,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23320223,23320964,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23321258,23322802,MER4,1p36
-2.05364777000995,5.83765465419733,17.9692492569247,4.05228570053808e-05,0.0061152675117211,MER4_1p36.12b,ADVANCED_LIMITED,chr1,23323112,23323995,MER4,1p36
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39987269,39987995,HUERSP2,11p12a
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39987269,39990370,HUERSP2,11p12a
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39987996,39988139,HUERSP2,11p12a
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39988138,39988736,HUERSP2,11p12a
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39989018,39989719,HUERSP2,11p12a
-2.07381801686379,4.68251762234684,17.8750103804626,4.23402558674141e-05,0.00619094836266221,HUERSP2_11p12a,ADVANCED_LIMITED,chr11,39989719,39990370,HUERSP2,11p12a
-1.95507746455688,6.29060468794217,17.816476808813,4.35106812636902e-05,0.00619094836266221,HARLEQUIN_5q12.3,ADVANCED_LIMITED,chr5,64470006,64470116,HARLEQUIN,5q12
-1.95507746455688,6.29060468794217,17.816476808813,4.35106812636902e-05,0.00619094836266221,HARLEQUIN_5q12.3,ADVANCED_LIMITED,chr5,64470006,64475515,HARLEQUIN,5q12
-1.95507746455688,6.29060468794217,17.816476808813,4.35106812636902e-05,0.00619094836266221,HARLEQUIN_5q12.3,ADVANCED_LIMITED,chr5,64470116,64475515,HARLEQUIN,5q12
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9393034,9393485,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9393034,9398837,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9393485,9393865,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9393863,9394080,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9394081,9394741,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9394744,9395249,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9395239,9395389,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9395368,9398384,HERVH,7p21
-2.51991860812831,5.68121953196825,17.5866624614,4.84340524519084e-05,0.00670004392251399,HERVH_7p21.3a,ADVANCED_LIMITED,chr7,9398386,9398837,HERVH,7p21
2.16148609702536,5.52538252912659,17.3962865098423,5.29405601379992e-05,0.00712551322938475,ERVLE_6q23.3d,ADVANCED_LIMITED,chr6,137473915,137474149,ERVLE,6q23
2.16148609702536,5.52538252912659,17.3962865098423,5.29405601379992e-05,0.00712551322938475,ERVLE_6q23.3d,ADVANCED_LIMITED,chr6,137473915,137475166,ERVLE,6q23
2.16148609702536,5.52538252912659,17.3962865098423,5.29405601379992e-05,0.00712551322938475,ERVLE_6q23.3d,ADVANCED_LIMITED,chr6,137474296,137474938,ERVLE,6q23
2.16148609702536,5.52538252912659,17.3962865098423,5.29405601379992e-05,0.00712551322938475,ERVLE_6q23.3d,ADVANCED_LIMITED,chr6,137474996,137475166,ERVLE,6q23
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105664039,105664209,HERVL,6q21a
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105664039,105671076,HERVL,6q21a
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105664514,105664792,HERVL,6q21a
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105664792,105665066,HERVL,6q21a
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105665368,105670641,HERVL,6q21a
-2.38595847658037,5.21047591224801,17.1841837980729,5.84673534815219e-05,0.00749402058545414,HERVL_6q21a,ADVANCED_LIMITED,chr6,105670641,105671076,HERVL,6q21a
2.2110999104126,4.9091342694565,17.1761418761679,5.86881130186168e-05,0.00749402058545414,MER101_13q31.1a,ADVANCED_LIMITED,chr13,84388844,84389247,MER101,13q31
2.2110999104126,4.9091342694565,17.1761418761679,5.86881130186168e-05,0.00749402058545414,MER101_13q31.1a,ADVANCED_LIMITED,chr13,84388844,84392271,MER101,13q31
2.2110999104126,4.9091342694565,17.1761418761679,5.86881130186168e-05,0.00749402058545414,MER101_13q31.1a,ADVANCED_LIMITED,chr13,84389520,84389683,MER101,13q31
2.2110999104126,4.9091342694565,17.1761418761679,5.86881130186168e-05,0.00749402058545414,MER101_13q31.1a,ADVANCED_LIMITED,chr13,84389690,84390273,MER101,13q31
2.2110999104126,4.9091342694565,17.1761418761679,5.86881130186168e-05,0.00749402058545414,MER101_13q31.1a,ADVANCED_LIMITED,chr13,84390806,84392271,MER101,13q31
2.06866601389854,5.15194225690547,16.4539013813119,8.24198022443029e-05,0.0102612653794157,MER101_1q42.13a,ADVANCED_LIMITED,chr1,228784364,228784454,MER101,1q42
2.06866601389854,5.15194225690547,16.4539013813119,8.24198022443029e-05,0.0102612653794157,MER101_1q42.13a,ADVANCED_LIMITED,chr1,228784364,228785883,MER101,1q42
2.06866601389854,5.15194225690547,16.4539013813119,8.24198022443029e-05,0.0102612653794157,MER101_1q42.13a,ADVANCED_LIMITED,chr1,228784912,228785883,MER101,1q42
-2.02353140617944,6.02204840067887,16.0637095599351,9.91102408503902e-05,0.0120382682789011,ERVLE_19q13.2b,ADVANCED_LIMITED,chr19,42533747,42534032,ERVLE,19q13
-2.02353140617944,6.02204840067887,16.0637095599351,9.91102408503902e-05,0.0120382682789011,ERVLE_19q13.2b,ADVANCED_LIMITED,chr19,42533747,42535736,ERVLE,19q13
-2.02353140617944,6.02204840067887,16.0637095599351,9.91102408503902e-05,0.0120382682789011,ERVLE_19q13.2b,ADVANCED_LIMITED,chr19,42535008,42535736,ERVLE,19q13
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62904038,62904184,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62904038,62910386,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62904184,62905830,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62906141,62907531,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62907849,62908896,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62908889,62909820,HUERSP1,11q12
-2.35103673356529,6.29123223556183,15.9308464908578,0.00010554936875345,0.0125151394379091,HUERSP1_11q12.3,ADVANCED_LIMITED,chr11,62909820,62910386,HUERSP1,11q12
-2.22085610502364,5.14902944054772,15.7403192455936,0.000115536027658445,0.0133806841334664,HERVL_10q23.33a,ADVANCED_LIMITED,chr10,94988660,94989094,HERVL,10q23
-2.22085610502364,5.14902944054772,15.7403192455936,0.000115536027658445,0.0133806841334664,HERVL_10q23.33a,ADVANCED_LIMITED,chr10,94988660,94995506,HERVL,10q23
-2.22085610502364,5.14902944054772,15.7403192455936,0.000115536027658445,0.0133806841334664,HERVL_10q23.33a,ADVANCED_LIMITED,chr10,94989094,94994693,HERVL,10q23
-2.22085610502364,5.14902944054772,15.7403192455936,0.000115536027658445,0.0133806841334664,HERVL_10q23.33a,ADVANCED_LIMITED,chr10,94994997,94995040,HERVL,10q23
-2.22085610502364,5.14902944054772,15.7403192455936,0.000115536027658445,0.0133806841334664,HERVL_10q23.33a,ADVANCED_LIMITED,chr10,94995040,94995506,HERVL,10q23
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43290026,43290132,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43290026,43295140,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43290306,43291035,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43291069,43291185,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43291179,43292770,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43292832,43293592,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43294272,43294561,HUERSP3,8p11
2.29596186035359,6.51740070438608,15.3427666257693,0.000139595503614332,0.0157996729090767,HUERSP3_8p11.1b,ADVANCED_LIMITED,chr8,43294561,43295140,HUERSP3,8p11
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139597877,139597974,HERVL40,9q34
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139597877,139603654,HERVL40,9q34
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139600312,139600791,HERVL40,9q34
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139601410,139602087,HERVL40,9q34
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139602397,139602983,HERVL40,9q34
-1.78489045856687,6.61533954402436,15.1889115354777,0.000150227788585342,0.0166252086034445,HERVL40_9q34.3,ADVANCED_LIMITED,chr9,139603485,139603654,HERVL40,9q34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36795461,36795872,HERVFH21,1p34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36795461,36802943,HERVFH21,1p34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36795913,36796409,HERVFH21,1p34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36796391,36797150,HERVFH21,1p34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36797145,36798753,HERVFH21,1p34
1.52622764860208,10.1352371758828,15.1120635463955,0.000155844374319698,0.0168718474806977,HERVFH21_1p34.3,ADVANCED_LIMITED,chr1,36799051,36800001,HERVFH21,1p34
